Subj,Course,Subj Desc,Sec,CRN,Title,Schedule Type,Schedule Type Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist ID,Approv,Detail Code,Fee,Min Credits,Max Credits,Prior Enrl,SCH,Auth Size,Actual Enrl,Seats Avail,% Capacity,Waitlist Max,Waitlist Actual,Waitlist Avail,Start Date 1,End Date 1,Time 1,Location 1,Instruct Method 1,Instruct Method Desc 1,Start Date 2,End Date 2,Time 2,Location 2,Instruct Method 2,Instruct Method Desc 2,Start Date 3,End Date 3,Time 3,Location 3,Instruct Method 3,Instruct Method Desc 3,Start Date 4,End Date 4,Time 4,Location 4,Instruct Method 4,Instruct Method Desc 4,Start Date 5,End Date 5,Time 5,Location 5,Instruct Method 5,Instruct Method Desc 5,Start Date 6,End Date 6,Time 6,Location 6,Instruct Method 6,Instruct Method Desc 6,Start Date 7,End Date 7,Time 7,Location 7,Instruct Method 7,Instruct Method Desc 7,Start Date 8,End Date 8,Time 8,Location 8,Instruct Method 8,Instruct Method Desc 8,Start Date 9,End Date 9,Time 9,Location 9,Instruct Method 9,Instruct Method Desc 9,Start Date 10,End Date 10,Time 10,Location 10,Instruct Method 10,Instruct Method Desc 10
JPN,101,Japanese,2,11627,FIRST-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,22,125,25,25,0,1,10,1,9,9/29/2014 0:00,12/13/2014 0:00,MTWRF 1000-1050,NH 238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,101,Japanese,3,11624,FIRST-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,21,125,25,25,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MTWRF 1200-1250,SRTC 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,101,Japanese,4,11625,FIRST-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,18,125,25,25,0,1,10,1,9,9/29/2014 0:00,12/13/2014 0:00,T 1730-2020,PNT 208,,,9/29/2014 0:00,12/13/2014 0:00,R 1730-1920,PNT 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,201,Japanese,1,11630,SECOND-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,20,120,25,24,1,0.96,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MTWRF 0900-0950,SEC 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,201,Japanese,2,11629,SECOND-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,15,115,25,23,2,0.92,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MTWRF 1300-1350,SRTC 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,201,Japanese,3,11628,SECOND-YEAR JAPANESE TM1,L,Lecture,Wetzel,Patricia,933357275,,,F218,7,5,5,13,85,25,17,8,0.68,10,0,10,9/29/2014 0:00,12/13/2014 0:00,T 1730-2020,OND 201,,,9/29/2014 0:00,12/13/2014 0:00,R 1730-1920,OND 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,299,Japanese,0,15647,SPST: SECOND YEAR REV,L,Lecture,Wetzel,Patricia,933357275,,,,,5,5,0,5,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,301,Japanese,1,11632,THIRD-YEAR JPN: SPK&LISTEN TM1,L,Lecture,Watanabe,Suwako,903912202,,,,,4,4,12,40,25,10,15,0.4,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TWRF 0900-0950,OND 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,301,Japanese,2,11631,THIRD-YEAR JPN: SPK&LISTEN TM1,L,Lecture,Watanabe,Suwako,903912202,,,,,4,4,18,68,25,17,8,0.68,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,NH 358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,304,Japanese,1,11634,THIRD-YEAR JPN: READ&WRITE TM1,L,Lecture,Watanabe,Suwako,903912202,,,,,4,4,13,36,25,9,16,0.36,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TWRF 1100-1150,BHB 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,304,Japanese,2,11633,THIRD-YEAR JPN: READ&WRITE TM1,L,Lecture,Watanabe,Suwako,903912202,,,,,4,4,16,48,25,12,13,0.48,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,NH 362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,314,Japanese,1,11635,BEGINNING JAPANESE GRAMMAR,L,Lecture,Wetzel,Patricia,933357275,,,,,2,2,17,26,30,13,17,0.43,10,0,10,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,341U,Japanese,1,11636,TOP: JAPANESE LIT IN TRANSLATN,L,Lecture,Kominz,Laurence,983201597,,,,,4,4,21,120,30,30,0,1,10,1,9,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,PNT 232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,361U,Japanese,1,11637,JAPANESE LIT THROUGH FILM,L,Lecture,Holt,Jon,979523643,,,,,4,4,47,140,60,35,25,0.58,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1200-1350,CH 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,409,Japanese,0,15968,PRAC: TEACHING JAPANESE,E,Experiential Learning,Wetzel,Patricia,933357275,,,,,1,1,0,1,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,409,Japanese,1,11638,PRAC: TEACHING JAPANESE,E,Experiential Learning,Wetzel,Patricia,933357275,YY,DP,,,2,2,3,2,8,1,7,0.13,4,0,4,9/29/2014 0:00,12/13/2014 0:00,T 1000-1150,NH 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,411,Japanese,1,14446,ADVANCED JAPANESE,L,Lecture,Watanabe,Suwako,903912202,ZR,,,,4,4,0,56,20,14,6,0.7,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,PNT 207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,501,Japanese,0,16338,RES: GRAMMAR PROJECT,H,Research,Wetzel,Patricia,933357275,,,,,4,4,0,4,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,503,Japanese,0,15799,THESIS,Q,Thesis/Dissertation,Wetzel,Patricia,933357275,,,,,1,12,0,8,0,2,-2,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,509,Japanese,1,11642,PRAC: TEACHING JAPANESE,E,Experiential Learning,Wetzel,Patricia,933357275,YY,DP,,,2,2,0,10,8,5,3,0.63,4,0,4,9/29/2014 0:00,12/13/2014 0:00,T 1000-1150,NH 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,511,Japanese,1,14447,ADVANCED JAPANESE,L,Lecture,Watanabe,Suwako,903912202,ZR,,,,4,4,0,12,10,3,7,0.3,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,PNT 207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JST,201,Judaic Studies,2,16344,INTRODUCTION TO JUDAISM,L,Lecture,Meir,Natan,954221903,,,,,4,4,0,28,25,7,18,0.28,20,0,20,9/29/2014 0:00,12/13/2014 0:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JST,317U,Judaic Studies,1,14869,JEWISH HST ANTIQUITY TO MEDVL,L,Lecture,Spielman,Loren,962347678,BW,,,,4,4,0,48,40,12,28,0.3,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JST,324U,Judaic Studies,1,11646,INTRO TO HEBREW BIBLE,L,Lecture,Spielman,Loren,962347678,,,,,4,4,9,68,25,17,8,0.68,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,BHB 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JST,333U,Judaic Studies,2,15586,ISRAELI CULTURE & SOCIETY,L,Lecture,Spiegel,Nina,969745491,,,,,4,4,0,48,20,12,8,0.6,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,CH 254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,101,Korean,1,11649,FIRST-YEAR KOREAN TM1,L,Lecture,Yoon,KyungAh,971053973,,,F218,7,5,5,21,150,30,30,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-0950,CH 324,U,Hybrid,9/29/2014 0:00,12/13/2014 0:00,,WEB,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,201,Korean,1,11651,SECOND-YEAR KOREAN TM1,L,Lecture,Yoon,KyungAh,971053973,,,F218,7,5,5,12,70,25,14,11,0.56,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1300-1350,NH 386,U,Hybrid,9/29/2014 0:00,12/13/2014 0:00,,WEB,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,301,Korean,1,14448,THIRD YEAR KOREAN TM1,L,Lecture,Yoon,KyungAh,971053973,,,,,4,4,0,36,25,9,16,0.36,10,0,10,9/29/2014 0:00,12/13/2014 0:00,,WEB,W,Fully Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,101,Latin,1,11652,FIRST-YEAR LATIN TM1,L,Lecture,Warren,Donann,974697761,,,F218,7,4,4,21,100,30,25,5,0.83,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MWF 1245-1350,PNT 232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,101,Latin,2,11653,FIRST-YEAR LATIN TM1,L,Lecture,,,,,,F218,7,4,4,28,100,30,25,5,0.83,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,NH 237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAT,201,Latin,1,11654,SECOND-YEAR LATIN TM1,L,Lecture,Warren,Donann,974697761,,,F218,7,4,4,22,72,30,18,12,0.6,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,PNT 232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,232,Applied Linguistics,1,11829,INTRO TO LANGUAGE & SOCIETY,L,Lecture,Childs,George,961438814,,,,,4,4,27,52,30,13,17,0.43,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,NH 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,390,Applied Linguistics,2,11831,INTRODUCTION TO LINGUISTICS,L,Lecture,Cowal,Janet,927652926,,,,,4,4,75,204,75,51,24,0.68,25,0,25,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,CH 250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,390,Applied Linguistics,4,11830,INTRODUCTION TO LINGUISTICS,L,Lecture,Cowal,Janet,927652926,,,,,4,4,62,300,75,75,0,1,25,0,25,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,BA 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,392,Applied Linguistics,1,11832,STRUCTURE ENGLISH LANGUAGE,L,Lecture,,,,,,,,4,4,48,216,60,54,6,0.9,25,0,25,9/29/2014 0:00,12/13/2014 0:00,MWF 1245-1350,URBN 250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,399,Applied Linguistics,WA1,15154,SPST: LOHAS ENGLISH,L,Lecture,Myles,Carey,909425975,,,,,8,8,0,88,23,11,12,0.48,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1350,LH 249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,399,Applied Linguistics,WA2,15150,SPST: BUSINESS ENGLISH,L,Lecture,Zimmermann,Glen,968522924,,,,,4,4,0,48,10,12,-2,1.2,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1400-1505,SB1 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,399,Applied Linguistics,WAS,15152,SPST: TNP ENGLISH,L,Lecture,Zimmermann,Glen,968522924,,,,,8,8,0,160,23,20,3,0.87,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1235,SRTC 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,407,Applied Linguistics,1,11837,SEM: LANGUAGE OF CYBERSPACE,S,Seminar,Arnold,M Nike,961628801,,,,,4,4,19,80,20,20,0,1,10,6,4,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,CH 359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,409,Applied Linguistics,1,11838,PRACTICUM: COMMUNITY ESL,E,Experiential Learning,Weaver,Regina,975224758,UX,DP,,,4,4,2,12,10,3,7,0.3,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 0800-1000,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,411,Applied Linguistics,1,11840,SYNTAX,L,Lecture,Mittelstaedt,Jennifer,964782513,TT,,,,4,4,24,88,30,22,8,0.73,20,12,8,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,SRTC 247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,415,Applied Linguistics,1,14881,LINGUISTIC PHONETICS,L,Lecture,Childs,George,961438814,CY,,,,4,4,0,72,30,18,12,0.6,15,0,15,9/29/2014 0:00,12/13/2014 0:00,MWF 1245-1350,XSB 293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,416,Applied Linguistics,1,11841,DISCOURSE ANALYSIS,L,Lecture,Walters,Samuel,922738785,CX,,,,4,4,17,60,30,15,15,0.5,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,BHB 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,438,Applied Linguistics,1,11843,SECOND LANG ACQUISTION,L,Lecture,Moore,Ekaterina,949689709,,,,,4,4,28,116,30,29,1,0.97,15,0,15,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,URBN 303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,453,Applied Linguistics,1,16394,GRADUATE RESEARCH/WRITING NNS,L,Lecture,Spitzer,Linnea,977070995,,DP,F130,850,4,4,0,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,NH 238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,454,Applied Linguistics,1,16395,GRAD READING STRATEGIES NNS,L,Lecture,Guinn-Collins,Shannon,977304100,,DP,F130,850,4,4,0,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1505,URBN 303,U,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,456,Applied Linguistics,2,14963,GRAD ORAL COMMUNICATION NNS,L,Lecture,,,,,,F130,850,4,4,0,0,20,0,20,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,CH 400A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,471,Applied Linguistics,1,11847,UNDERSTAND INTL EXP,L,Lecture,Brown,Kimberley,904465447,QB,,F214,25,4,4,14,60,15,15,0,1,8,3,5,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,CH 328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,472,Applied Linguistics,1,11848,TEACHING PRONUNCIATION,L,Lecture,Cowal,Janet,927652926,TX,,,,4,4,20,68,20,17,3,0.85,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,477,Applied Linguistics,1,11850,TESOL METHODS I,L,Lecture,Brown,Kimberley,904465447,TB,,,,4,4,14,76,30,19,11,0.63,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,UTS 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,480,Applied Linguistics,1,14883,BILINGUALISM,L,Lecture,Santelmann,Lynn,984972689,AR,,,,4,4,0,60,30,15,15,0.5,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,UTS 210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,503,Applied Linguistics,0,15589,THESIS,Q,Thesis/Dissertation,Childs,George,961438814,,,,,1,9,0,2,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,503,Applied Linguistics,0,15831,THESIS,Q,Thesis/Dissertation,Santelmann,Lynn,984972689,,,,,1,9,0,1,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,503,Applied Linguistics,0,16410,THESIS,Q,Thesis/Dissertation,Walters,Samuel,922738785,,,,,1,9,0,1,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,506,Applied Linguistics,0,15842,PROJ: LEARNING STYLES,H,Research,Brown,Kimberley,904465447,,,,,1,1,0,1,0,1,-1,,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,N,By-Arrangement In-Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,509,Applied Linguistics,1,11851,PRACTICUM: COMMUNITY ESL,E,Experiential Learning,Weaver,Regina,975224758,UX,DP,,,4,4,6,4,10,1,9,0.1,0,0,0,9/29/2014 0:00,12/13/2014 0:00,F 0800-1000,NH 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,511,Applied Linguistics,1,11853,SYNTAX,L,Lecture,Mittelstaedt,Jennifer,964782513,TT,,,,4,4,7,32,30,8,22,0.27,10,4,6,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,SRTC 247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,515,Applied Linguistics,1,14884,LINGUISTIC PHONETICS,L,Lecture,Childs,George,961438814,CY,,,,4,4,0,48,30,12,18,0.4,15,2,13,9/29/2014 0:00,12/13/2014 0:00,MWF 1245-1350,XSB 293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,516,Applied Linguistics,1,11854,DISCOURSE ANALYSIS,L,Lecture,Walters,Samuel,922738785,CX,,,,4,4,6,36,30,9,21,0.3,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,BHB 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,538,Applied Linguistics,1,11856,SECOND LANGUAGE ACQUISITION,L,Lecture,Sydorenko,Tetyana,989906919,,,,,4,4,19,80,20,20,0,1,15,2,13,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,CH 400A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,559,Applied Linguistics,1,11857,INTRO GRAD STUDY IN APPL LING,L,Lecture,Santelmann,Lynn,984972689,,,,,2,2,16,30,15,15,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,T 1000-1150,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,559,Applied Linguistics,4,11858,INTRO GRAD STUDY IN APPL LING,L,Lecture,Santelmann,Lynn,984972689,,,,,2,2,21,30,15,15,0,1,10,1,9,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,NH 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,560,Applied Linguistics,1,11859,RESEARCH DESIGN APPLIED LING,L,Lecture,Sydorenko,Tetyana,989906919,,,,,2,2,10,30,15,15,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,T 1000-1150,NH 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,561,Applied Linguistics,1,11860,RESEARCH METHOD APPLIED LING,L,Lecture,Sydorenko,Tetyana,989906919,,,,,2,2,7,28,15,14,1,0.93,10,0,10,9/29/2014 0:00,12/13/2014 0:00,R 1000-1150,PNT 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,571,Applied Linguistics,1,11861,UNDERSTAND INTL EXP,L,Lecture,Brown,Kimberley,904465447,QB,,F214,25,4,4,17,40,10,10,0,1,8,8,0,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,CH 328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,572,Applied Linguistics,1,11862,TEACHING PRONUNCIATION,L,Lecture,Cowal,Janet,927652926,TX,,,,4,4,5,36,10,9,1,0.9,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,577,Applied Linguistics,1,11864,TESOL METHODS I,L,Lecture,Brown,Kimberley,904465447,TB,,,,4,4,12,44,30,11,19,0.37,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,UTS 306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LING,580,Applied Linguistics,1,14885,BILINGUALISM,L,Lecture,Santelmann,Lynn,984972689,AR,,,,4,4,0,60,30,15,15,0.5,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,UTS 210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGRK,201,Modern Greek,1,14449,SECOND-YR MODERN GREEK TM1,L,Lecture,Kondilis,Louiza,939804049,,,F218,7,4,4,0,12,25,3,22,0.12,0,0,0,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,NH 366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTH,70,Mathematical Sciences,1,11988,ELEMENTARY ALGEBRA,L,Lecture,James,Carolyn,985693700,,,F245,5,4,4,24,152,40,38,2,0.95,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-1005,OND 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTH,70,Mathematical Sciences,2,11989,ELEMENTARY ALGEBRA,L,Lecture,Giroux,Sylvia,915018198,,,F245,5,4,4,27,160,40,40,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,NH 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTH,95,Mathematical Sciences,1,11991,INTERMEDIATE ALGEBRA,L,Lecture,Ridge,Matthew,951945280,,,F245,5,4,4,32,156,40,39,1,0.98,10,3,7,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,FAB 40-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTH,95,Mathematical Sciences,2,11994,INTERMEDIATE ALGEBRA,L,Lecture,Wagman,Nils,956700483,,,F245,5,4,4,40,160,40,40,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 0745-0850,NH 307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTH,95,Mathematical Sciences,3,11993,INTERMEDIATE ALGEBRA,L,Lecture,Rickman,Bret,950632805,,,F245,5,4,4,37,160,40,40,0,1,10,2,8,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,LH 301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
